timestep,timestamp,scenario,supply_scenario,zone_id,crop,soil_type,area_m2,available_water,zone_priority,zone_stress,zone_demand,irrigation_command,irrigation_request_mm,allocation_factor,allocated_irrigation_mm,unmet_demand_mm,allocation_ratio,water_volume_requested_L,water_volume_allocated_L,water_volume_unmet_L,rainfall_mm,effective_rainfall_mm,soil_moisture,moisture_error,et0_mm_day,etc_mm_step,water_balance_residual_mm
1331,2026-06-01 22:11:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0008,0.0009,0.0
1332,2026-06-01 22:12:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.6217,9.2326,23.8923,0.0478,18.3977,0.0088,0.039,0.184,4.7785,0.8791,3.8993,0.0,0.0,55.3411,4.6589,0.0011,0.0013,0.0
1332,2026-06-01 22:12:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.1387,9.2326,42.201,0.0844,21.7343,0.0183,0.0661,0.2173,10.1282,2.2013,7.9269,0.0,0.0,45.2516,9.7484,0.0011,0.0009,0.0
1332,2026-06-01 22:12:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0011,0.0013,0.0
1333,2026-06-01 22:13:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.6138,9.2326,23.8893,0.0478,18.3941,0.0088,0.039,0.1839,4.7779,0.8788,3.899,0.0,0.0,55.3422,4.6578,0.0011,0.0012,0.0
1333,2026-06-01 22:13:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.1262,9.2326,42.1743,0.0843,21.7179,0.0183,0.066,0.2172,10.1218,2.1983,7.9236,0.0,0.0,45.2535,9.7465,0.0011,0.0009,0.0
1333,2026-06-01 22:13:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0011,0.0013,0.0
1334,2026-06-01 22:14:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.606,9.2326,23.5617,0.0471,18.2948,0.0086,0.0385,0.1829,4.7123,0.8621,3.8502,0.0,0.0,55.3433,4.6567,0.0009,0.001,0.0
1334,2026-06-01 22:14:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.113,9.2326,39.8286,0.0797,20.9898,0.0167,0.0629,0.2099,9.5589,2.0064,7.5525,0.0,0.0,45.2555,9.7445,0.0009,0.0008,0.0
1334,2026-06-01 22:14:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1335,2026-06-01 22:15:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5981,9.2326,23.8832,0.0478,18.3871,0.0088,0.039,0.1839,4.7766,0.8783,3.8984,0.0,0.0,55.3444,4.6556,0.001,0.0011,0.0
1335,2026-06-01 22:15:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.1018,9.2326,40.9473,0.0819,21.3129,0.0175,0.0644,0.2131,9.8273,2.0945,7.7329,0.0,0.0,45.2572,9.7428,0.001,0.0008,0.0
1335,2026-06-01 22:15:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0011,0.0
1336,2026-06-01 22:16:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5903,9.2326,21.3761,0.0428,17.3984,0.0074,0.0353,0.174,4.2752,0.7438,3.5314,0.0,0.0,55.3455,4.6545,0.0007,0.0008,0.0
1336,2026-06-01 22:16:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0893,9.2326,37.1359,0.0743,21.8542,0.0162,0.058,0.2185,8.9126,1.9478,6.9648,0.0,0.0,45.2591,9.7409,0.0007,0.0006,0.0
1336,2026-06-01 22:16:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0007,0.0008,0.0
1337,2026-06-01 22:17:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5839,9.2326,23.8452,0.0477,18.3714,0.0088,0.0389,0.1837,4.769,0.8761,3.8929,0.0,0.0,55.3464,4.6536,0.0009,0.0011,0.0
1337,2026-06-01 22:17:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.078,9.2326,40.2179,0.0804,20.9817,0.0169,0.0636,0.2098,9.6523,2.0252,7.6271,0.0,0.0,45.2608,9.7392,0.0009,0.0008,0.0
1337,2026-06-01 22:17:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1338,2026-06-01 22:18:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.576,9.2326,23.8746,0.0477,18.3771,0.0088,0.039,0.1838,4.7749,0.8775,3.8974,0.0,0.0,55.3475,4.6525,0.001,0.0011,0.0
1338,2026-06-01 22:18:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0661,9.2326,41.3297,0.0827,21.4204,0.0177,0.065,0.2142,9.9191,2.1247,7.7944,0.0,0.0,45.2626,9.7374,0.001,0.0008,0.0
1338,2026-06-01 22:18:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0012,0.0
1339,2026-06-01 22:19:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5682,9.2326,23.8715,0.0477,18.3735,0.0088,0.039,0.1837,4.7743,0.8772,3.8971,0.0,0.0,55.3486,4.6514,0.001,0.0011,0.0
1339,2026-06-01 22:19:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0535,9.2326,41.8119,0.0836,21.5624,0.018,0.0656,0.2156,10.0348,2.1638,7.8711,0.0,0.0,45.2645,9.7355,0.001,0.0008,0.0
1339,2026-06-01 22:19:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0012,0.0
1340,2026-06-01 22:20:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5603,9.2326,23.8685,0.0477,18.37,0.0088,0.039,0.1837,4.7737,0.8769,3.8968,0.0,0.0,55.3497,4.6503,0.0009,0.0011,0.0
1340,2026-06-01 22:20:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0409,9.2326,41.9921,0.084,21.6042,0.0181,0.0658,0.216,10.0781,2.1773,7.9008,0.0,0.0,45.2664,9.7336,0.0009,0.0008,0.0
1340,2026-06-01 22:20:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1341,2026-06-01 22:21:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5525,9.2326,23.8654,0.0477,18.3665,0.0088,0.039,0.1837,4.7731,0.8766,3.8964,0.0,0.0,55.3508,4.6492,0.001,0.0011,0.0
1341,2026-06-01 22:21:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0283,9.2326,41.6183,0.0832,21.4844,0.0179,0.0654,0.2148,9.9884,2.1459,7.8424,0.0,0.0,45.2683,9.7317,0.001,0.0008,0.0
1341,2026-06-01 22:21:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0011,0.0
1342,2026-06-01 22:22:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5446,9.2326,23.2337,0.0465,18.1685,0.0084,0.038,0.1817,4.6467,0.8442,3.8025,0.0,0.0,55.3519,4.6481,0.0008,0.001,0.0
1342,2026-06-01 22:22:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0157,9.2326,39.0805,0.0782,21.2317,0.0166,0.0616,0.2123,9.3793,1.9914,7.3879,0.0,0.0,45.2702,9.7298,0.0008,0.0007,0.0
1342,2026-06-01 22:22:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.001,0.0
1343,2026-06-01 22:23:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5367,9.2326,23.8594,0.0477,18.3594,0.0088,0.039,0.1836,4.7719,0.8761,3.8958,0.0,0.0,55.353,4.647,0.001,0.0011,0.0
1343,2026-06-01 22:23:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,31.0038,9.2326,41.8594,0.0837,21.5381,0.018,0.0657,0.2154,10.0463,2.1638,7.8825,0.0,0.0,45.272,9.728,0.001,0.0008,0.0
1343,2026-06-01 22:23:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0012,0.0
1344,2026-06-01 22:24:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5288,9.2326,23.8564,0.0477,18.3558,0.0088,0.039,0.1836,4.7713,0.8758,3.8955,0.0,0.0,55.3541,4.6459,0.001,0.0012,0.0
1344,2026-06-01 22:24:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9912,9.2326,41.7024,0.0834,21.4816,0.0179,0.0655,0.2148,10.0086,2.15,7.8586,0.0,0.0,45.2739,9.7261,0.001,0.0009,0.0
1344,2026-06-01 22:24:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.001,0.0012,0.0
1345,2026-06-01 22:25:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5209,9.2326,23.8533,0.0477,18.3523,0.0088,0.039,0.1835,4.7707,0.8755,3.8951,0.0,0.0,55.3552,4.6448,0.0009,0.0011,0.0
1345,2026-06-01 22:25:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9786,9.2326,40.2739,0.0805,20.9227,0.0169,0.0637,0.2092,9.6657,2.0223,7.6434,0.0,0.0,45.2758,9.7242,0.0009,0.0008,0.0
1345,2026-06-01 22:25:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1346,2026-06-01 22:26:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.513,9.2326,23.8503,0.0477,18.3487,0.0088,0.0389,0.1835,4.7701,0.8752,3.8948,0.0,0.0,55.3563,4.6437,0.0009,0.0011,0.0
1346,2026-06-01 22:26:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9667,9.2326,41.3132,0.0826,21.3361,0.0176,0.065,0.2134,9.9152,2.1155,7.7997,0.0,0.0,45.2776,9.7224,0.0009,0.0008,0.0
1346,2026-06-01 22:26:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1347,2026-06-01 22:27:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.5051,9.2326,23.1472,0.0463,18.1256,0.0084,0.0379,0.1813,4.6294,0.8391,3.7903,0.0,0.0,55.3574,4.6426,0.0008,0.0009,0.0
1347,2026-06-01 22:27:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9548,9.2326,38.8072,0.0776,21.2845,0.0165,0.0611,0.2128,9.3137,1.9824,7.3314,0.0,0.0,45.2794,9.7206,0.0008,0.0007,0.0
1347,2026-06-01 22:27:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.001,0.0
1348,2026-06-01 22:28:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4979,9.2326,22.8322,0.0457,18.0113,0.0082,0.0374,0.1801,4.5664,0.8225,3.744,0.0,0.0,55.3584,4.6416,0.0008,0.001,0.0
1348,2026-06-01 22:28:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9429,9.2326,38.2567,0.0765,21.457,0.0164,0.0601,0.2146,9.1816,1.9701,7.2115,0.0,0.0,45.2812,9.7188,0.0008,0.0007,0.0
1348,2026-06-01 22:28:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.001,0.0
1349,2026-06-01 22:29:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.49,9.2326,23.8415,0.0477,18.3384,0.0087,0.0389,0.1834,4.7683,0.8744,3.8939,0.0,0.0,55.3595,4.6405,0.0009,0.0011,0.0
1349,2026-06-01 22:29:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9316,9.2326,41.659,0.0833,21.4224,0.0178,0.0655,0.2142,9.9982,2.1418,7.8563,0.0,0.0,45.2829,9.7171,0.0009,0.0008,0.0
1349,2026-06-01 22:29:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1350,2026-06-01 22:30:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4821,9.2326,22.5593,0.0451,17.9016,0.0081,0.037,0.179,4.5119,0.8077,3.7042,0.0,0.0,55.3606,4.6394,0.0008,0.0009,0.0
1350,2026-06-01 22:30:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9191,9.2326,37.7473,0.0755,21.5836,0.0163,0.0592,0.2158,9.0594,1.9553,7.104,0.0,0.0,45.2848,9.7152,0.0008,0.0007,0.0
1350,2026-06-01 22:30:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.0009,0.0
1351,2026-06-01 22:31:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4749,9.2326,23.8357,0.0477,18.3316,0.0087,0.0389,0.1833,4.7671,0.8739,3.8933,0.0,0.0,55.3616,4.6384,0.0009,0.001,0.0
1351,2026-06-01 22:31:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.9072,9.2326,40.9298,0.0819,21.1477,0.0173,0.0645,0.2115,9.8231,2.0774,7.7458,0.0,0.0,45.2866,9.7134,0.0009,0.0008,0.0
1351,2026-06-01 22:31:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.0011,0.0
1352,2026-06-01 22:32:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.467,9.2326,23.7108,0.0474,18.2923,0.0087,0.0387,0.1829,4.7422,0.8674,3.8747,0.0,0.0,55.3627,4.6373,0.0009,0.001,0.0
1352,2026-06-01 22:32:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8953,9.2326,39.608,0.0792,20.9081,0.0166,0.0627,0.2091,9.5059,1.9875,7.5184,0.0,0.0,45.2884,9.7116,0.0009,0.0007,0.0
1352,2026-06-01 22:32:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0009,0.001,0.0
1353,2026-06-01 22:33:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4591,9.2326,22.8432,0.0457,18.0018,0.0082,0.0375,0.18,4.5686,0.8224,3.7462,0.0,0.0,55.3638,4.6362,0.0008,0.0009,0.0
1353,2026-06-01 22:33:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.884,9.2326,38.1497,0.0763,21.4445,0.0164,0.0599,0.2144,9.1559,1.9634,7.1925,0.0,0.0,45.2901,9.7099,0.0008,0.0007,0.0
1353,2026-06-01 22:33:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.001,0.0
1354,2026-06-01 22:34:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4519,9.2326,22.9495,0.0459,18.038,0.0083,0.0376,0.1804,4.5899,0.8279,3.762,0.0,0.0,55.3648,4.6352,0.0008,0.0009,0.0
1354,2026-06-01 22:34:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8721,9.2326,38.3019,0.0766,21.3891,0.0164,0.0602,0.2139,9.1925,1.9662,7.2263,0.0,0.0,45.2919,9.7081,0.0008,0.0007,0.0
1354,2026-06-01 22:34:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.001,0.0
1355,2026-06-01 22:35:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.444,9.2326,22.5454,0.0451,17.8828,0.0081,0.037,0.1788,4.5091,0.8063,3.7027,0.0,0.0,55.3659,4.6341,0.0008,0.0009,0.0
1355,2026-06-01 22:35:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8609,9.2326,37.6001,0.0752,21.5793,0.0162,0.059,0.2158,9.024,1.9473,7.0767,0.0,0.0,45.2936,9.7064,0.0008,0.0007,0.0
1355,2026-06-01 22:35:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0008,0.0009,0.0
1356,2026-06-01 22:36:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4368,9.2326,21.0145,0.042,17.1419,0.0072,0.0348,0.1714,4.2029,0.7205,3.4824,0.0,0.0,55.3669,4.6331,0.0006,0.0007,0.0
1356,2026-06-01 22:36:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.849,9.2326,36.3815,0.0728,21.8355,0.0159,0.0569,0.2184,8.7316,1.9066,6.825,0.0,0.0,45.2954,9.7046,0.0006,0.0005,0.0
1356,2026-06-01 22:36:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0124,0.02,5.3624,0.0011,0.019,0.0536,1.602,0.0859,1.5161,0.0,0.0,64.2671,0.7329,0.0006,0.0008,0.0
1357,2026-06-01 22:37:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4303,9.2326,23.8188,0.0476,18.3117,0.0087,0.0389,0.1831,4.7638,0.8723,3.8914,0.0,0.0,55.3678,4.6322,0.0009,0.001,0.0
1357,2026-06-01 22:37:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8377,9.2326,40.1114,0.0802,20.7212,0.0166,0.0636,0.2072,9.6267,1.9948,7.632,0.0,0.0,45.2971,9.7029,0.0009,0.0007,0.0
1357,2026-06-01 22:37:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0009,0.001,0.0
1358,2026-06-01 22:38:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4224,9.2326,23.8158,0.0476,18.3081,0.0087,0.0389,0.1831,4.7632,0.872,3.8911,0.0,0.0,55.3689,4.6311,0.0009,0.001,0.0
1358,2026-06-01 22:38:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8265,9.2326,39.6367,0.0793,20.8368,0.0165,0.0628,0.2084,9.5128,1.9822,7.5306,0.0,0.0,45.2988,9.7012,0.0009,0.0007,0.0
1358,2026-06-01 22:38:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0009,0.001,0.0
1359,2026-06-01 22:39:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4145,9.2326,23.8128,0.0476,18.3046,0.0087,0.0389,0.183,4.7626,0.8718,3.8908,0.0,0.0,55.37,4.63,0.0009,0.001,0.0
1359,2026-06-01 22:39:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.8146,9.2326,41.5053,0.083,21.283,0.0177,0.0653,0.2128,9.9613,2.1201,7.8412,0.0,0.0,45.3006,9.6994,0.0009,0.0008,0.0
1359,2026-06-01 22:39:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0009,0.0011,0.0
1360,2026-06-01 22:40:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.4066,9.2326,22.2608,0.0445,17.7527,0.0079,0.0366,0.1775,4.4522,0.7904,3.6618,0.0,0.0,55.3711,4.6289,0.0008,0.0009,0.0
1360,2026-06-01 22:40:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.802,9.2326,36.993,0.074,21.6808,0.016,0.0579,0.2168,8.8783,1.9249,6.9534,0.0,0.0,45.3025,9.6975,0.0008,0.0006,0.0
1360,2026-06-01 22:40:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0008,0.0009,0.0
1361,2026-06-01 22:41:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.3994,9.2326,23.6051,0.0472,18.2376,0.0086,0.0386,0.1824,4.721,0.861,3.86,0.0,0.0,55.3721,4.6279,0.0011,0.0012,0.0
1361,2026-06-01 22:41:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.7908,9.2326,39.2102,0.0784,20.9976,0.0165,0.062,0.21,9.4105,1.976,7.4345,0.0,0.0,45.3042,9.6958,0.0011,0.0009,0.0
1361,2026-06-01 22:41:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0011,0.0013,0.0
1362,2026-06-01 22:42:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.3915,9.2326,22.4594,0.0449,17.83,0.008,0.0369,0.1783,4.4919,0.8009,3.691,0.0,0.0,55.3732,4.6268,0.0008,0.0009,0.0
1362,2026-06-01 22:42:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.7795,9.2326,37.2813,0.0746,21.5992,0.0161,0.0585,0.216,8.9475,1.9326,7.0149,0.0,0.0,45.3059,9.6941,0.0008,0.0006,0.0
1362,2026-06-01 22:42:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0008,0.0009,0.0
1363,2026-06-01 22:43:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.3843,9.2326,21.9088,0.0438,17.5884,0.0077,0.0361,0.1759,4.3818,0.7707,3.6111,0.0,0.0,55.3742,4.6258,0.0007,0.0008,0.0
1363,2026-06-01 22:43:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.7683,9.2326,36.3195,0.0726,21.792,0.0158,0.0568,0.2179,8.7167,1.8995,6.8171,0.0,0.0,45.3076,9.6924,0.0007,0.0006,0.0
1363,2026-06-01 22:43:00,Water Scarcity,Normal Supply,3,Maize,Clay,80.0,30.0,85.0,13.6397,9.2326,10.0119,0.02,5.3624,0.0011,0.019,0.0536,1.6019,0.0859,1.516,0.0,0.0,64.2672,0.7328,0.0007,0.0009,0.0
1364,2026-06-01 22:44:00,Water Scarcity,Normal Supply,1,Tomato,Loam,100.0,30.0,70.0,23.3771,9.2326,21.3877,0.0428,17.3276,0.0074,0.0354,0.1733,4.2775,0.7412,3.5364,0.0,0.0,55.3752,4.6248,0.0007,0.0008,0.0
1364,2026-06-01 22:44:00,Water Scarcity,Normal Supply,2,Wheat,Sandy,120.0,30.0,40.0,30.757,9.2326,36.0938,0.0722,21.8244,0.0158,0.0564,0.2182,8.6625,1.8905,6.772,0.0,0.0,45.3093,9.6907,0.0007,0.0006,0.0
