step,timestamp,scenario,zone_id,crop,soil_moisture,target_moisture,moisture_error,rsm,soil_stress,weather_stress,et0,etc,rainfall,effective_rainfall,crop_water_deficit,water_demand,irrigation_command,irrigation_application,infiltration,actual_et,drainage,next_soil_moisture,water_balance_residual,storage_mm
383,2026-06-01 06:23:00,Water Scarcity,1,Tomato,56.8434,60.0,3.1566,0.7076,15.44,15.35,0.001712,0.001969,0.0,0.0,0.001969,9.23,15.25,0.030509,0.0305,0.002,0.0,56.8474,0.0,397.9036
384,2026-06-01 06:24:00,Water Scarcity,1,Tomato,56.8474,60.0,3.1526,0.7077,15.44,15.28,0.0017,0.001955,0.0,0.0,0.001955,9.23,15.25,0.030501,0.0305,0.002,0.0,56.8515,0.0,397.9321
385,2026-06-01 06:25:00,Water Scarcity,1,Tomato,56.8515,60.0,3.1485,0.7078,15.45,15.35,0.001813,0.002085,0.0,0.0,0.002085,9.23,15.25,0.030492,0.0305,0.0021,0.0,56.8556,0.0,397.9606
386,2026-06-01 06:26:00,Water Scarcity,1,Tomato,56.8556,60.0,3.1444,0.7079,15.45,14.33,0.001923,0.002211,0.0,0.0,0.002211,9.23,15.24,0.030483,0.0305,0.0022,0.0,56.8596,0.0,397.989
387,2026-06-01 06:27:00,Water Scarcity,1,Tomato,56.8596,60.0,3.1404,0.708,15.45,14.94,0.001945,0.002237,0.0,0.0,0.002237,9.23,15.24,0.030475,0.0305,0.0022,0.0,56.8636,0.0,398.0173
388,2026-06-01 06:28:00,Water Scarcity,1,Tomato,56.8636,60.0,3.1364,0.7081,15.45,14.9,0.001834,0.002109,0.0,0.0,0.002109,9.23,15.23,0.030466,0.0305,0.0021,0.0,56.8677,0.0,398.0455
389,2026-06-01 06:29:00,Water Scarcity,1,Tomato,56.8677,60.0,3.1323,0.7082,15.46,15.04,0.001906,0.002192,0.0,0.0,0.002192,9.23,15.23,0.030457,0.0305,0.0022,0.0,56.8717,0.0,398.0739
390,2026-06-01 06:30:00,Water Scarcity,1,Tomato,56.8717,60.0,3.1283,0.7083,15.46,15.43,0.001948,0.00224,0.0,0.0,0.00224,9.23,15.22,0.030449,0.0304,0.0022,0.0,56.8758,0.0,398.1022
391,2026-06-01 06:31:00,Water Scarcity,1,Tomato,56.8758,60.0,3.1242,0.7084,15.46,14.86,0.001991,0.00229,0.0,0.0,0.00229,9.23,15.22,0.03044,0.0304,0.0023,0.0,56.8798,0.0,398.1304
392,2026-06-01 06:32:00,Water Scarcity,1,Tomato,56.8798,60.0,3.1202,0.7084,15.46,14.97,0.001973,0.002269,0.0,0.0,0.002269,9.23,15.22,0.030432,0.0304,0.0023,0.0,56.8838,0.0,398.1586
393,2026-06-01 06:33:00,Water Scarcity,1,Tomato,56.8838,60.0,3.1162,0.7085,15.47,14.73,0.002084,0.002397,0.0,0.0,0.002397,9.23,15.21,0.030423,0.0304,0.0024,0.0,56.8878,0.0,398.1868
394,2026-06-01 06:34:00,Water Scarcity,1,Tomato,56.8878,60.0,3.1122,0.7086,15.47,14.46,0.00216,0.002484,0.0,0.0,0.002484,9.23,15.21,0.030415,0.0304,0.0025,0.0,56.8918,0.0,398.2148
395,2026-06-01 06:35:00,Water Scarcity,1,Tomato,56.8918,60.0,3.1082,0.7087,15.47,14.55,0.002181,0.002508,0.0,0.0,0.002508,9.23,15.2,0.030406,0.0304,0.0025,0.0,56.8958,0.0,398.2427
396,2026-06-01 06:36:00,Water Scarcity,1,Tomato,56.8958,60.0,3.1042,0.7088,15.47,14.95,0.002191,0.00252,0.0,0.0,0.00252,9.23,15.2,0.030397,0.0304,0.0025,0.0,56.8998,0.0,398.2706
397,2026-06-01 06:37:00,Water Scarcity,1,Tomato,56.8998,60.0,3.1002,0.7089,15.47,14.45,0.002209,0.00254,0.0,0.0,0.00254,9.23,15.19,0.030389,0.0304,0.0025,0.0,56.9038,0.0,398.2985
398,2026-06-01 06:38:00,Water Scarcity,1,Tomato,56.9038,60.0,3.0962,0.709,15.48,14.5,0.002354,0.002707,0.0,0.0,0.002707,9.23,15.19,0.03038,0.0304,0.0027,0.0,56.9077,0.0,398.3263
399,2026-06-01 06:39:00,Water Scarcity,1,Tomato,56.9077,60.0,3.0923,0.7091,15.48,14.79,0.0022,0.00253,0.0,0.0,0.00253,9.23,15.19,0.030372,0.0304,0.0025,0.0,56.9117,0.0,398.354
400,2026-06-01 06:40:00,Water Scarcity,1,Tomato,56.9117,60.0,3.0883,0.7091,15.48,14.71,0.0022,0.00253,0.0,0.0,0.00253,9.23,15.18,0.030363,0.0304,0.0025,0.0,56.9157,0.0,398.3818
401,2026-06-01 06:41:00,Water Scarcity,1,Tomato,56.9157,60.0,3.0843,0.7092,15.48,14.88,0.002318,0.002666,0.0,0.0,0.002666,9.23,15.18,0.030354,0.0304,0.0027,0.0,56.9196,0.0,398.4096
402,2026-06-01 06:42:00,Water Scarcity,1,Tomato,56.9196,60.0,3.0804,0.7093,15.49,14.59,0.002454,0.002822,0.0,0.0,0.002822,9.23,15.17,0.030345,0.0303,0.0028,0.0,56.9235,0.0,398.4373
403,2026-06-01 06:43:00,Water Scarcity,1,Tomato,56.9235,60.0,3.0765,0.7094,15.49,15.08,0.002268,0.002608,0.0,0.0,0.002608,9.23,15.17,0.030337,0.0303,0.0026,0.0,56.9275,0.0,398.4648
404,2026-06-01 06:44:00,Water Scarcity,1,Tomato,56.9275,60.0,3.0725,0.7095,15.49,14.59,0.00237,0.002726,0.0,0.0,0.002726,9.23,15.16,0.030328,0.0303,0.0027,0.0,56.9314,0.0,398.4925
405,2026-06-01 06:45:00,Water Scarcity,1,Tomato,56.9314,60.0,3.0686,0.7096,15.49,14.92,0.002319,0.002667,0.0,0.0,0.002667,9.23,15.16,0.030319,0.0303,0.0027,0.0,56.9354,0.0,398.5201
406,2026-06-01 06:46:00,Water Scarcity,1,Tomato,56.9354,60.0,3.0646,0.7097,15.5,14.55,0.002521,0.002899,0.0,0.0,0.002899,9.23,15.16,0.03031,0.0303,0.0029,0.0,56.9393,0.0,398.5478
407,2026-06-01 06:47:00,Water Scarcity,1,Tomato,56.9393,60.0,3.0607,0.7098,15.5,14.69,0.002448,0.002815,0.0,0.0,0.002815,9.23,15.15,0.030302,0.0303,0.0028,0.0,56.9432,0.0,398.5752
408,2026-06-01 06:48:00,Water Scarcity,1,Tomato,56.9432,60.0,3.0568,0.7098,15.5,14.79,0.002512,0.002889,0.0,0.0,0.002889,9.23,15.15,0.030293,0.0303,0.0029,0.0,56.9472,0.0,398.6027
409,2026-06-01 06:49:00,Water Scarcity,1,Tomato,56.9472,60.0,3.0528,0.7099,15.5,14.48,0.002643,0.003039,0.0,0.0,0.003039,9.23,15.14,0.030284,0.0303,0.003,0.0,56.951,0.0,398.6301
410,2026-06-01 06:50:00,Water Scarcity,1,Tomato,56.951,60.0,3.049,0.71,15.51,14.69,0.002564,0.002949,0.0,0.0,0.002949,9.23,15.14,0.030276,0.0303,0.0029,0.0,56.9549,0.0,398.6573
411,2026-06-01 06:51:00,Water Scarcity,1,Tomato,56.9549,60.0,3.0451,0.7101,15.51,14.95,0.002638,0.003034,0.0,0.0,0.003034,9.23,15.13,0.030267,0.0303,0.003,0.0,56.9588,0.0,398.6846
412,2026-06-01 06:52:00,Water Scarcity,1,Tomato,56.9588,60.0,3.0412,0.7102,15.51,14.59,0.0027,0.003105,0.0,0.0,0.003105,9.23,15.13,0.030258,0.0303,0.0031,0.0,56.9627,0.0,398.7118
413,2026-06-01 06:53:00,Water Scarcity,1,Tomato,56.9627,60.0,3.0373,0.7103,15.51,14.75,0.002791,0.00321,0.0,0.0,0.00321,9.23,15.12,0.03025,0.0302,0.0032,0.0,56.9666,0.0,398.739
414,2026-06-01 06:54:00,Water Scarcity,1,Tomato,56.9666,60.0,3.0334,0.7104,15.52,14.66,0.002818,0.003241,0.0,0.0,0.003241,9.23,15.12,0.030241,0.0302,0.0032,0.0,56.9704,0.0,398.766
415,2026-06-01 06:55:00,Water Scarcity,1,Tomato,56.9704,60.0,3.0296,0.7105,15.52,14.72,0.002754,0.003167,0.0,0.0,0.003167,9.23,15.12,0.030232,0.0302,0.0032,0.0,56.9743,0.0,398.793
416,2026-06-01 06:56:00,Water Scarcity,1,Tomato,56.9743,60.0,3.0257,0.7105,15.52,14.83,0.002847,0.003274,0.0,0.0,0.003274,9.23,15.11,0.030224,0.0302,0.0033,0.0,56.9781,0.0,398.8201
417,2026-06-01 06:57:00,Water Scarcity,1,Tomato,56.9781,60.0,3.0219,0.7106,15.52,14.88,0.003008,0.003459,0.0,0.0,0.003459,9.23,15.11,0.030215,0.0302,0.0035,0.0,56.982,0.0,398.847
418,2026-06-01 06:58:00,Water Scarcity,1,Tomato,56.982,60.0,3.018,0.7107,15.52,14.74,0.002961,0.003405,0.0,0.0,0.003405,9.23,15.1,0.030206,0.0302,0.0034,0.0,56.9858,0.0,398.8738
419,2026-06-01 06:59:00,Water Scarcity,1,Tomato,56.9858,60.0,3.0142,0.7108,15.53,14.91,0.002862,0.003291,0.0,0.0,0.003291,9.23,15.1,0.030198,0.0302,0.0033,0.0,56.9896,0.0,398.9006
420,2026-06-01 07:00:00,Water Scarcity,1,Tomato,56.9896,60.0,3.0104,0.7109,15.53,14.79,0.003036,0.003491,0.0,0.0,0.003491,9.23,15.09,0.030189,0.0302,0.0035,0.0,56.9935,0.0,398.9275
421,2026-06-01 07:01:00,Water Scarcity,1,Tomato,56.9935,60.0,3.0065,0.711,15.53,14.87,0.002877,0.003309,0.0,0.0,0.003309,9.23,15.09,0.030181,0.0302,0.0033,0.0,56.9973,0.0,398.9542
422,2026-06-01 07:02:00,Water Scarcity,1,Tomato,56.9973,60.0,3.0027,0.7111,15.53,14.76,0.003151,0.003624,0.0,0.0,0.003624,9.23,15.09,0.030172,0.0302,0.0036,0.0,57.0011,0.0,398.9811
423,2026-06-01 07:03:00,Water Scarcity,1,Tomato,57.0011,60.0,2.9989,0.7111,15.53,14.68,0.003131,0.003601,0.0,0.0,0.003601,9.23,15.08,0.030163,0.0302,0.0036,0.0,57.0049,0.0,399.0076
424,2026-06-01 07:04:00,Water Scarcity,1,Tomato,57.0049,60.0,2.9951,0.7112,15.53,15.06,0.003083,0.003545,0.0,0.0,0.003545,9.23,15.08,0.030152,0.0302,0.0035,0.0,57.0087,0.0,399.0342
425,2026-06-01 07:05:00,Water Scarcity,1,Tomato,57.0087,60.0,2.9913,0.7113,15.53,14.83,0.003157,0.003631,0.0,0.0,0.003631,9.23,15.07,0.030141,0.0301,0.0036,0.0,57.0125,0.0,399.0608
426,2026-06-01 07:06:00,Water Scarcity,1,Tomato,57.0125,60.0,2.9875,0.7114,15.52,14.97,0.003188,0.003666,0.0,0.0,0.003666,9.23,15.07,0.03013,0.0301,0.0037,0.0,57.0163,0.0,399.0873
427,2026-06-01 07:07:00,Water Scarcity,1,Tomato,57.0163,60.0,2.9837,0.7115,15.52,15.1,0.003318,0.003816,0.0,0.0,0.003816,9.23,15.06,0.030119,0.0301,0.0038,0.0,57.02,0.0,399.1138
428,2026-06-01 07:08:00,Water Scarcity,1,Tomato,57.02,60.0,2.98,0.7116,15.52,14.77,0.003204,0.003685,0.0,0.0,0.003685,9.23,15.05,0.030109,0.0301,0.0037,0.0,57.0238,0.0,399.1401
429,2026-06-01 07:09:00,Water Scarcity,1,Tomato,57.0238,60.0,2.9762,0.7116,15.51,14.99,0.003329,0.003828,0.0,0.0,0.003828,9.23,15.05,0.030098,0.0301,0.0038,0.0,57.0275,0.0,399.1665
430,2026-06-01 07:10:00,Water Scarcity,1,Tomato,57.0275,60.0,2.9725,0.7117,15.51,14.84,0.003394,0.003903,0.0,0.0,0.003903,9.23,15.04,0.030087,0.0301,0.0039,0.0,57.0313,0.0,399.1928
431,2026-06-01 07:11:00,Water Scarcity,1,Tomato,57.0313,60.0,2.9687,0.7118,15.51,15.03,0.003313,0.00381,0.0,0.0,0.00381,9.23,15.04,0.030076,0.0301,0.0038,0.0,57.035,0.0,399.219
432,2026-06-01 07:12:00,Water Scarcity,1,Tomato,57.035,60.0,2.965,0.7119,15.5,14.98,0.003339,0.00384,0.0,0.0,0.00384,9.23,15.03,0.030066,0.0301,0.0038,0.0,57.0388,0.0,399.2453
433,2026-06-01 07:13:00,Water Scarcity,1,Tomato,57.0388,60.0,2.9612,0.712,15.5,14.81,0.003268,0.003758,0.0,0.0,0.003758,9.23,15.03,0.030055,0.0301,0.0038,0.0,57.0425,0.0,399.2715
434,2026-06-01 07:14:00,Water Scarcity,1,Tomato,57.0425,60.0,2.9575,0.7121,15.5,15.13,0.003373,0.003879,0.0,0.0,0.003879,9.23,15.02,0.030044,0.03,0.0039,0.0,57.0463,0.0,399.2978
435,2026-06-01 07:15:00,Water Scarcity,1,Tomato,57.0463,60.0,2.9537,0.7121,15.49,14.99,0.003291,0.003785,0.0,0.0,0.003785,9.23,15.02,0.030033,0.03,0.0038,0.0,57.05,0.0,399.324
436,2026-06-01 07:16:00,Water Scarcity,1,Tomato,57.05,60.0,2.95,0.7122,15.49,15.01,0.003598,0.004138,0.0,0.0,0.004138,9.23,15.01,0.030023,0.03,0.0041,0.0,57.0537,0.0,399.3502
437,2026-06-01 07:17:00,Water Scarcity,1,Tomato,57.0537,60.0,2.9463,0.7123,15.49,14.97,0.003734,0.004294,0.0,0.0,0.004294,9.23,15.01,0.030012,0.03,0.0043,0.0,57.0574,0.0,399.3761
438,2026-06-01 07:18:00,Water Scarcity,1,Tomato,57.0574,60.0,2.9426,0.7124,15.48,15.03,0.003722,0.00428,0.0,0.0,0.00428,9.23,15.0,0.030001,0.03,0.0043,0.0,57.0611,0.0,399.4018
439,2026-06-01 07:19:00,Water Scarcity,1,Tomato,57.0611,60.0,2.9389,0.7125,15.48,15.17,0.003469,0.003989,0.0,0.0,0.003989,9.23,15.0,0.029991,0.03,0.004,0.0,57.0648,0.0,399.4275
440,2026-06-01 07:20:00,Water Scarcity,1,Tomato,57.0648,60.0,2.9352,0.7126,15.48,15.13,0.003769,0.004334,0.0,0.0,0.004334,9.23,14.99,0.02998,0.03,0.0043,0.0,57.0684,0.0,399.4535
441,2026-06-01 07:21:00,Water Scarcity,1,Tomato,57.0684,60.0,2.9316,0.7126,15.47,15.2,0.003862,0.004441,0.0,0.0,0.004441,9.23,14.98,0.02997,0.03,0.0044,0.0,57.0721,0.0,399.4791
442,2026-06-01 07:22:00,Water Scarcity,1,Tomato,57.0721,60.0,2.9279,0.7127,15.47,15.22,0.0037,0.004255,0.0,0.0,0.004255,9.23,14.98,0.029959,0.03,0.0043,0.0,57.0758,0.0,399.5046
443,2026-06-01 07:23:00,Water Scarcity,1,Tomato,57.0758,60.0,2.9242,0.7128,15.47,15.35,0.003808,0.004379,0.0,0.0,0.004379,9.23,14.97,0.029948,0.0299,0.0044,0.0,57.0794,0.0,399.5303
444,2026-06-01 07:24:00,Water Scarcity,1,Tomato,57.0794,60.0,2.9206,0.7129,15.46,15.18,0.003571,0.004107,0.0,0.0,0.004107,9.23,14.97,0.029938,0.0299,0.0041,0.0,57.0831,0.0,399.5559
445,2026-06-01 07:25:00,Water Scarcity,1,Tomato,57.0831,60.0,2.9169,0.713,15.46,15.07,0.003828,0.004402,0.0,0.0,0.004402,9.23,14.96,0.029927,0.0299,0.0044,0.0,57.0867,0.0,399.5817
446,2026-06-01 07:26:00,Water Scarcity,1,Tomato,57.0867,60.0,2.9133,0.713,15.46,15.38,0.003782,0.004349,0.0,0.0,0.004349,9.23,14.96,0.029917,0.0299,0.0043,0.0,57.0904,0.0,399.6072
447,2026-06-01 07:27:00,Water Scarcity,1,Tomato,57.0904,60.0,2.9096,0.7131,15.45,15.24,0.003922,0.00451,0.0,0.0,0.00451,9.23,14.95,0.029906,0.0299,0.0045,0.0,57.094,0.0,399.6328
448,2026-06-01 07:28:00,Water Scarcity,1,Tomato,57.094,60.0,2.906,0.7132,15.45,15.42,0.003811,0.004383,0.0,0.0,0.004383,9.23,14.95,0.029895,0.0299,0.0044,0.0,57.0977,0.0,399.6582
449,2026-06-01 07:29:00,Water Scarcity,1,Tomato,57.0977,60.0,2.9023,0.7133,15.45,15.36,0.004052,0.00466,0.0,0.0,0.00466,9.23,14.94,0.029885,0.0299,0.0047,0.0,57.1013,0.0,399.6837
450,2026-06-01 07:30:00,Water Scarcity,1,Tomato,57.1013,60.0,2.8987,0.7134,15.44,15.32,0.004128,0.004747,0.0,0.0,0.004747,9.23,14.94,0.029874,0.0299,0.0047,0.0,57.1049,0.0,399.7089
451,2026-06-01 07:31:00,Water Scarcity,1,Tomato,57.1049,60.0,2.8951,0.7134,15.44,15.4,0.003978,0.004575,0.0,0.0,0.004575,9.23,14.93,0.029863,0.0299,0.0046,0.0,57.1085,0.0,399.734
452,2026-06-01 07:32:00,Water Scarcity,1,Tomato,57.1085,60.0,2.8915,0.7135,15.44,15.6,0.004037,0.004643,0.0,0.0,0.004643,9.23,14.96,0.029912,0.0299,0.0046,0.0,57.1121,0.0,399.7593
453,2026-06-01 07:33:00,Water Scarcity,1,Tomato,57.1121,60.0,2.8879,0.7136,15.43,15.63,0.003933,0.004523,0.0,0.0,0.004523,9.23,14.96,0.029913,0.0299,0.0045,0.0,57.1157,0.0,399.7846
454,2026-06-01 07:34:00,Water Scarcity,1,Tomato,57.1157,60.0,2.8843,0.7137,15.43,15.43,0.004125,0.004744,0.0,0.0,0.004744,9.23,14.92,0.029831,0.0298,0.0047,0.0,57.1193,0.0,399.81
455,2026-06-01 07:35:00,Water Scarcity,1,Tomato,57.1193,60.0,2.8807,0.7138,15.43,15.46,0.004126,0.004745,0.0,0.0,0.004745,9.23,14.92,0.029832,0.0298,0.0047,0.0,57.1229,0.0,399.8351
456,2026-06-01 07:36:00,Water Scarcity,1,Tomato,57.1229,60.0,2.8771,0.7138,15.42,15.59,0.004073,0.004684,0.0,0.0,0.004684,9.23,14.93,0.029868,0.0299,0.0047,0.0,57.1265,0.0,399.8602
457,2026-06-01 07:37:00,Water Scarcity,1,Tomato,57.1265,60.0,2.8735,0.7139,15.42,15.38,0.00429,0.004934,0.0,0.0,0.004934,9.23,14.9,0.029799,0.0298,0.0049,0.0,57.13,0.0,399.8854
458,2026-06-01 07:38:00,Water Scarcity,1,Tomato,57.13,60.0,2.87,0.714,15.42,15.54,0.004264,0.004904,0.0,0.0,0.004904,9.23,14.92,0.029833,0.0298,0.0049,0.0,57.1336,0.0,399.9103
459,2026-06-01 07:39:00,Water Scarcity,1,Tomato,57.1336,60.0,2.8664,0.7141,15.41,15.52,0.004219,0.004852,0.0,0.0,0.004852,9.23,14.91,0.029815,0.0298,0.0049,0.0,57.1372,0.0,399.9352
460,2026-06-01 07:40:00,Water Scarcity,1,Tomato,57.1372,60.0,2.8628,0.7142,15.41,15.58,0.004308,0.004954,0.0,0.0,0.004954,9.23,14.91,0.029827,0.0298,0.005,0.0,57.1407,0.0,399.9602
461,2026-06-01 07:41:00,Water Scarcity,1,Tomato,57.1407,60.0,2.8593,0.7142,15.41,15.48,0.004476,0.005147,0.0,0.0,0.005147,9.23,14.89,0.02978,0.0298,0.0051,0.0,57.1442,0.0,399.9851
462,2026-06-01 07:42:00,Water Scarcity,1,Tomato,57.1442,60.0,2.8558,0.7143,15.41,15.41,0.00444,0.005106,0.0,0.0,0.005106,9.23,14.87,0.029747,0.0297,0.0051,0.0,57.1478,0.0,400.0097
463,2026-06-01 07:43:00,Water Scarcity,1,Tomato,57.1478,60.0,2.8522,0.7144,15.4,15.38,0.00437,0.005025,0.0,0.0,0.005025,9.23,14.87,0.029735,0.0297,0.005,0.0,57.1513,0.0,400.0343
464,2026-06-01 07:44:00,Water Scarcity,1,Tomato,57.1513,60.0,2.8487,0.7145,15.4,15.51,0.004565,0.00525,0.0,0.0,0.00525,9.23,14.88,0.029763,0.0298,0.0052,0.0,57.1548,0.0,400.059
465,2026-06-01 07:45:00,Water Scarcity,1,Tomato,57.1548,60.0,2.8452,0.7146,15.4,15.6,0.004383,0.00504,0.0,0.0,0.00504,9.23,14.89,0.029788,0.0298,0.005,0.0,57.1583,0.0,400.0835
466,2026-06-01 07:46:00,Water Scarcity,1,Tomato,57.1583,60.0,2.8417,0.7146,15.39,15.64,0.004569,0.005254,0.0,0.0,0.005254,9.23,14.9,0.029792,0.0298,0.0053,0.0,57.1618,0.0,400.1082
467,2026-06-01 07:47:00,Water Scarcity,1,Tomato,57.1618,60.0,2.8382,0.7147,15.39,15.93,0.004674,0.005375,0.0,0.0,0.005375,9.23,14.94,0.029886,0.0299,0.0054,0.0,57.1653,0.0,400.1327
468,2026-06-01 07:48:00,Water Scarcity,1,Tomato,57.1653,60.0,2.8347,0.7148,15.39,15.85,0.004583,0.00527,0.0,0.0,0.00527,9.23,14.92,0.029848,0.0298,0.0053,0.0,57.1688,0.0,400.1572
469,2026-06-01 07:49:00,Water Scarcity,1,Tomato,57.1688,60.0,2.8312,0.7149,15.38,15.63,0.004705,0.005411,0.0,0.0,0.005411,9.23,14.88,0.029761,0.0298,0.0054,0.0,57.1723,0.0,400.1818
470,2026-06-01 07:50:00,Water Scarcity,1,Tomato,57.1723,60.0,2.8277,0.7149,15.38,15.8,0.004621,0.005314,0.0,0.0,0.005314,9.23,14.91,0.029812,0.0298,0.0053,0.0,57.1758,0.0,400.2062
471,2026-06-01 07:51:00,Water Scarcity,1,Tomato,57.1758,60.0,2.8242,0.715,15.38,15.74,0.004823,0.005546,0.0,0.0,0.005546,9.23,14.89,0.029781,0.0298,0.0055,0.0,57.1793,0.0,400.2307
472,2026-06-01 07:52:00,Water Scarcity,1,Tomato,57.1793,60.0,2.8207,0.7151,15.37,15.78,0.004813,0.005535,0.0,0.0,0.005535,9.23,14.89,0.029785,0.0298,0.0055,0.0,57.1827,0.0,400.2549
473,2026-06-01 07:53:00,Water Scarcity,1,Tomato,57.1827,60.0,2.8173,0.7152,15.37,15.86,0.004431,0.005096,0.0,0.0,0.005096,9.23,14.9,0.029804,0.0298,0.0051,0.0,57.1863,0.0,400.2791
474,2026-06-01 07:54:00,Water Scarcity,1,Tomato,57.1863,60.0,2.8137,0.7153,15.37,15.93,0.005012,0.005764,0.0,0.0,0.005764,9.23,14.91,0.02982,0.0298,0.0058,0.0,57.1897,0.0,400.3038
475,2026-06-01 07:55:00,Water Scarcity,1,Tomato,57.1897,60.0,2.8103,0.7153,15.36,15.84,0.004492,0.005166,0.0,0.0,0.005166,9.23,14.89,0.029779,0.0298,0.0052,0.0,57.1932,0.0,400.3279
476,2026-06-01 07:56:00,Water Scarcity,1,Tomato,57.1932,60.0,2.8068,0.7154,15.36,16.03,0.004863,0.005592,0.0,0.0,0.005592,9.23,14.92,0.029839,0.0298,0.0056,0.0,57.1967,0.0,400.3525
477,2026-06-01 07:57:00,Water Scarcity,1,Tomato,57.1967,60.0,2.8033,0.7155,15.36,15.8,0.005044,0.005801,0.0,0.0,0.005801,9.23,14.87,0.029743,0.0297,0.0058,0.0,57.2001,0.0,400.3767
478,2026-06-01 07:58:00,Water Scarcity,1,Tomato,57.2001,60.0,2.7999,0.7156,15.35,15.95,0.004952,0.005695,0.0,0.0,0.005695,9.23,14.9,0.029791,0.0298,0.0057,0.0,57.2035,0.0,400.4006
479,2026-06-01 07:59:00,Water Scarcity,1,Tomato,57.2035,60.0,2.7965,0.7156,15.35,15.9,0.004884,0.005617,0.0,0.0,0.005617,9.23,14.88,0.029765,0.0298,0.0056,0.0,57.207,0.0,400.4247
480,2026-06-01 08:00:00,Water Scarcity,1,Tomato,57.207,60.0,2.793,0.7157,15.35,16.02,0.004897,0.005632,0.0,0.0,0.005632,9.23,14.9,0.029798,0.0298,0.0056,0.0,57.2104,0.0,400.4488
481,2026-06-01 08:01:00,Water Scarcity,1,Tomato,57.2104,60.0,2.7896,0.7158,15.35,15.97,0.005302,0.006097,0.0,0.0,0.006097,9.23,14.89,0.029771,0.0298,0.0061,0.0,57.2138,0.0,400.473
482,2026-06-01 08:02:00,Water Scarcity,1,Tomato,57.2138,60.0,2.7862,0.7159,15.34,16.05,0.004837,0.005563,0.0,0.0,0.005563,9.23,14.9,0.029791,0.0298,0.0056,0.0,57.2173,0.0,400.4967
483,2026-06-01 08:03:00,Water Scarcity,1,Tomato,57.2173,60.0,2.7827,0.7159,15.34,16.01,0.00533,0.006129,0.0,0.0,0.006129,9.23,14.88,0.029765,0.0298,0.0061,0.0,57.2206,0.0,400.5209
484,2026-06-01 08:04:00,Water Scarcity,1,Tomato,57.2206,60.0,2.7794,0.716,15.34,16.05,0.005167,0.005942,0.0,0.0,0.005942,9.23,14.89,0.029771,0.0298,0.0059,0.0,57.224,0.0,400.5445
485,2026-06-01 08:05:00,Water Scarcity,1,Tomato,57.224,60.0,2.776,0.7161,15.33,16.04,0.005068,0.005828,0.0,0.0,0.005828,9.23,14.88,0.029757,0.0298,0.0058,0.0,57.2275,0.0,400.5683
486,2026-06-01 08:06:00,Water Scarcity,1,Tomato,57.2275,60.0,2.7725,0.7162,15.33,16.05,0.005114,0.005881,0.0,0.0,0.005881,9.23,14.88,0.029752,0.0298,0.0059,0.0,57.2309,0.0,400.5922
487,2026-06-01 08:07:00,Water Scarcity,1,Tomato,57.2309,60.0,2.7691,0.7162,15.33,15.95,0.005157,0.005931,0.0,0.0,0.005931,9.23,14.85,0.029705,0.0297,0.0059,0.0,57.2343,0.0,400.6161
488,2026-06-01 08:08:00,Water Scarcity,1,Tomato,57.2343,60.0,2.7657,0.7163,15.32,16.04,0.005421,0.006234,0.0,0.0,0.006234,9.23,14.87,0.029731,0.0297,0.0062,0.0,57.2376,0.0,400.6399
489,2026-06-01 08:09:00,Water Scarcity,1,Tomato,57.2376,60.0,2.7624,0.7164,15.32,15.9,0.005479,0.006301,0.0,0.0,0.006301,9.23,14.83,0.029667,0.0297,0.0063,0.0,57.241,0.0,400.6634
490,2026-06-01 08:10:00,Water Scarcity,1,Tomato,57.241,60.0,2.759,0.7165,15.32,15.84,0.005166,0.005941,0.0,0.0,0.005941,9.23,14.82,0.029636,0.0296,0.0059,0.0,57.2444,0.0,400.6868
491,2026-06-01 08:11:00,Water Scarcity,1,Tomato,57.2444,60.0,2.7556,0.7165,15.32,15.89,0.005399,0.006209,0.0,0.0,0.006209,9.23,14.82,0.029644,0.0296,0.0062,0.0,57.2477,0.0,400.7105
492,2026-06-01 08:12:00,Water Scarcity,1,Tomato,57.2477,60.0,2.7523,0.7166,15.31,15.93,0.005336,0.006136,0.0,0.0,0.006136,9.23,14.82,0.02965,0.0296,0.0061,0.0,57.2511,0.0,400.7339
493,2026-06-01 08:13:00,Water Scarcity,1,Tomato,57.2511,60.0,2.7489,0.7167,15.31,15.84,0.005709,0.006565,0.0,0.0,0.006565,9.23,14.8,0.029608,0.0296,0.0066,0.0,57.2543,0.0,400.7574
494,2026-06-01 08:14:00,Water Scarcity,1,Tomato,57.2543,60.0,2.7457,0.7168,15.31,15.89,0.0053,0.006095,0.0,0.0,0.006095,9.23,14.81,0.029618,0.0296,0.0061,0.0,57.2577,0.0,400.7804
495,2026-06-01 08:15:00,Water Scarcity,1,Tomato,57.2577,60.0,2.7423,0.7168,15.3,15.76,0.005881,0.006763,0.0,0.0,0.006763,9.23,14.78,0.029562,0.0296,0.0068,0.0,57.261,0.0,400.8039
496,2026-06-01 08:16:00,Water Scarcity,1,Tomato,57.261,60.0,2.739,0.7169,15.3,15.98,0.005478,0.0063,0.0,0.0,0.0063,9.23,14.82,0.029634,0.0296,0.0063,0.0,57.2643,0.0,400.8267
497,2026-06-01 08:17:00,Water Scarcity,1,Tomato,57.2643,60.0,2.7357,0.717,15.3,15.84,0.005434,0.006249,0.0,0.0,0.006249,9.23,14.79,0.029571,0.0296,0.0062,0.0,57.2676,0.0,400.85
