step,timestamp,scenario,zone_id,crop,soil_type,area_m2,soil_moisture,target_moisture,moisture_error,rsm,soil_stress,weather_stress,water_demand,et0,kc,etc,rainfall,effective_rainfall,crop_water_deficit,irrigation_command,irrigation_application,irrigation_volume_l,infiltration,actual_et,drainage,next_soil_moisture,water_balance_residual,storage_mm
1157,2026-06-01 19:17:00,Heatwave,3,Maize,Clay,80.0,65.1024,65.0,-0.1024,0.7801,14.24,88.51,9.23,0.00542,1.2,0.006504,0.0,0.0,0.006504,5.39,0.010786,0.8629,0.0108,0.0065,0.0,65.1028,0.0,651.0236
1158,2026-06-01 19:18:00,Heatwave,1,Tomato,Loam,100.0,58.8952,60.0,1.1048,0.7532,13.93,88.75,9.23,0.005333,1.15,0.006133,0.0,0.0,0.006133,11.85,0.023703,2.3703,0.0237,0.0061,0.0,58.8977,0.0,412.2664
1158,2026-06-01 19:18:00,Heatwave,2,Wheat,Sandy,120.0,49.3694,55.0,5.6306,0.7469,14.04,88.75,9.23,0.005333,0.85,0.004533,0.0,0.0,0.004533,25.0,0.05,6.0,0.05,0.0045,0.0,49.3745,0.0,444.3246
1158,2026-06-01 19:18:00,Heatwave,3,Maize,Clay,80.0,65.1028,65.0,-0.1028,0.7801,14.24,88.75,9.23,0.005333,1.2,0.0064,0.0,0.0,0.0064,5.39,0.010786,0.8629,0.0108,0.0064,0.0,65.1032,0.0,651.0279
1159,2026-06-01 19:19:00,Heatwave,1,Tomato,Loam,100.0,58.8977,60.0,1.1023,0.7533,13.92,88.7,9.23,0.004667,1.15,0.005367,0.0,0.0,0.005367,11.84,0.023681,2.3681,0.0237,0.0054,0.0,58.9003,0.0,412.284
1159,2026-06-01 19:19:00,Heatwave,2,Wheat,Sandy,120.0,49.3745,55.0,5.6255,0.747,14.04,88.7,9.23,0.004667,0.85,0.003967,0.0,0.0,0.003967,25.0,0.05,6.0,0.05,0.004,0.0,49.3796,0.0,444.3701
1159,2026-06-01 19:19:00,Heatwave,3,Maize,Clay,80.0,65.1032,65.0,-0.1032,0.7801,14.24,88.7,9.23,0.004667,1.2,0.0056,0.0,0.0,0.0056,5.39,0.010786,0.8629,0.0108,0.0056,0.0,65.1037,0.0,651.0323
1160,2026-06-01 19:20:00,Heatwave,1,Tomato,Loam,100.0,58.9003,60.0,1.0997,0.7533,13.92,88.7,9.23,0.005213,1.15,0.005995,0.0,0.0,0.005995,11.83,0.023657,2.3657,0.0237,0.006,0.0,58.9029,0.0,412.3023
1160,2026-06-01 19:20:00,Heatwave,2,Wheat,Sandy,120.0,49.3796,55.0,5.6204,0.7471,14.04,88.7,9.23,0.005213,0.85,0.004431,0.0,0.0,0.004431,25.0,0.05,6.0,0.05,0.0044,0.0,49.3846,0.0,444.4161
1160,2026-06-01 19:20:00,Heatwave,3,Maize,Clay,80.0,65.1037,65.0,-0.1037,0.7801,14.24,88.7,9.23,0.005213,1.2,0.006256,0.0,0.0,0.006256,5.39,0.010787,0.8629,0.0108,0.0063,0.0,65.1042,0.0,651.0375
1161,2026-06-01 19:21:00,Heatwave,1,Tomato,Loam,100.0,58.9029,60.0,1.0971,0.7534,13.92,88.66,9.23,0.004793,1.15,0.005512,0.0,0.0,0.005512,11.82,0.023633,2.3633,0.0236,0.0055,0.0,58.9054,0.0,412.32
1161,2026-06-01 19:21:00,Heatwave,2,Wheat,Sandy,120.0,49.3846,55.0,5.6154,0.7473,14.04,88.66,9.23,0.004793,0.85,0.004074,0.0,0.0,0.004074,25.0,0.05,6.0,0.05,0.0041,0.0,49.3897,0.0,444.4617
1161,2026-06-01 19:21:00,Heatwave,3,Maize,Clay,80.0,65.1042,65.0,-0.1042,0.7801,14.24,88.66,9.23,0.004793,1.2,0.005752,0.0,0.0,0.005752,5.39,0.010787,0.8629,0.0108,0.0058,0.0,65.1047,0.0,651.042
1162,2026-06-01 19:22:00,Heatwave,1,Tomato,Loam,100.0,58.9054,60.0,1.0946,0.7535,13.92,88.67,9.23,0.004932,1.15,0.005672,0.0,0.0,0.005672,11.8,0.023609,2.3609,0.0236,0.0057,0.0,58.908,0.0,412.3381
1162,2026-06-01 19:22:00,Heatwave,2,Wheat,Sandy,120.0,49.3897,55.0,5.6103,0.7474,14.05,88.67,9.23,0.004932,0.85,0.004192,0.0,0.0,0.004192,25.0,0.05,6.0,0.05,0.0042,0.0,49.3948,0.0,444.5076
1162,2026-06-01 19:22:00,Heatwave,3,Maize,Clay,80.0,65.1047,65.0,-0.1047,0.7801,14.24,88.67,9.23,0.004932,1.2,0.005918,0.0,0.0,0.005918,5.39,0.010787,0.863,0.0108,0.0059,0.0,65.1052,0.0,651.047
1163,2026-06-01 19:23:00,Heatwave,1,Tomato,Loam,100.0,58.908,60.0,1.092,0.7535,13.92,88.75,9.23,0.005398,1.15,0.006208,0.0,0.0,0.006208,11.79,0.023585,2.3585,0.0236,0.0062,0.0,58.9105,0.0,412.356
1163,2026-06-01 19:23:00,Heatwave,2,Wheat,Sandy,120.0,49.3948,55.0,5.6052,0.7475,14.05,88.75,9.23,0.005398,0.85,0.004588,0.0,0.0,0.004588,25.0,0.05,6.0,0.05,0.0046,0.0,49.3999,0.0,444.5534
1163,2026-06-01 19:23:00,Heatwave,3,Maize,Clay,80.0,65.1052,65.0,-0.1052,0.7801,14.25,88.75,9.23,0.005398,1.2,0.006478,0.0,0.0,0.006478,5.39,0.010787,0.863,0.0108,0.0065,0.0,65.1056,0.0,651.0519
1164,2026-06-01 19:24:00,Heatwave,1,Tomato,Loam,100.0,58.9105,60.0,1.0895,0.7536,13.91,88.73,9.23,0.005158,1.15,0.005932,0.0,0.0,0.005932,11.78,0.023562,2.3562,0.0236,0.0059,0.0,58.913,0.0,412.3734
1164,2026-06-01 19:24:00,Heatwave,2,Wheat,Sandy,120.0,49.3999,55.0,5.6001,0.7476,14.05,88.73,9.23,0.005158,0.85,0.004384,0.0,0.0,0.004384,25.0,0.05,6.0,0.05,0.0044,0.0,49.4049,0.0,444.5988
1164,2026-06-01 19:24:00,Heatwave,3,Maize,Clay,80.0,65.1056,65.0,-0.1056,0.7801,14.25,88.73,9.23,0.005158,1.2,0.00619,0.0,0.0,0.00619,5.39,0.010788,0.863,0.0108,0.0062,0.0,65.1061,0.0,651.0562
1165,2026-06-01 19:25:00,Heatwave,1,Tomato,Loam,100.0,58.913,60.0,1.087,0.7536,13.91,88.74,9.23,0.005081,1.15,0.005843,0.0,0.0,0.005843,11.77,0.023539,2.3539,0.0235,0.0058,0.0,58.9155,0.0,412.391
1165,2026-06-01 19:25:00,Heatwave,2,Wheat,Sandy,120.0,49.4049,55.0,5.5951,0.7477,14.06,88.74,9.23,0.005081,0.85,0.004319,0.0,0.0,0.004319,25.0,0.05,6.0,0.05,0.0043,0.0,49.41,0.0,444.6444
1165,2026-06-01 19:25:00,Heatwave,3,Maize,Clay,80.0,65.1061,65.0,-0.1061,0.7801,14.25,88.74,9.23,0.005081,1.2,0.006097,0.0,0.0,0.006097,5.39,0.010788,0.863,0.0108,0.0061,0.0,65.1065,0.0,651.0608
1166,2026-06-01 19:26:00,Heatwave,1,Tomato,Loam,100.0,58.9155,60.0,1.0845,0.7537,13.91,88.55,9.23,0.005554,1.15,0.006387,0.0,0.0,0.006387,11.76,0.023516,2.3516,0.0235,0.0064,0.0,58.918,0.0,412.4087
1166,2026-06-01 19:26:00,Heatwave,2,Wheat,Sandy,120.0,49.41,55.0,5.59,0.7479,14.06,88.55,9.23,0.005554,0.85,0.004721,0.0,0.0,0.004721,25.0,0.05,6.0,0.05,0.0047,0.0,49.415,0.0,444.6901
1166,2026-06-01 19:26:00,Heatwave,3,Maize,Clay,80.0,65.1065,65.0,-0.1065,0.7801,14.25,88.55,9.23,0.005554,1.2,0.006665,0.0,0.0,0.006665,5.39,0.010788,0.8631,0.0108,0.0067,0.0,65.107,0.0,651.0655
1167,2026-06-01 19:27:00,Heatwave,1,Tomato,Loam,100.0,58.918,60.0,1.082,0.7537,13.91,88.6,9.23,0.004561,1.15,0.005245,0.0,0.0,0.005245,11.75,0.023492,2.3492,0.0235,0.0052,0.0,58.9206,0.0,412.4258
1167,2026-06-01 19:27:00,Heatwave,2,Wheat,Sandy,120.0,49.415,55.0,5.585,0.748,14.06,88.6,9.23,0.004561,0.85,0.003877,0.0,0.0,0.003877,25.0,0.05,6.0,0.05,0.0039,0.0,49.4202,0.0,444.7354
1167,2026-06-01 19:27:00,Heatwave,3,Maize,Clay,80.0,65.107,65.0,-0.107,0.7802,14.25,88.6,9.23,0.004561,1.2,0.005473,0.0,0.0,0.005473,5.39,0.010789,0.8631,0.0108,0.0055,0.0,65.1075,0.0,651.0696
1168,2026-06-01 19:28:00,Heatwave,1,Tomato,Loam,100.0,58.9206,60.0,1.0794,0.7538,13.91,88.74,9.23,0.004332,1.15,0.004982,0.0,0.0,0.004982,11.73,0.023468,2.3468,0.0235,0.005,0.0,58.9232,0.0,412.444
1168,2026-06-01 19:28:00,Heatwave,2,Wheat,Sandy,120.0,49.4202,55.0,5.5798,0.7481,14.06,88.74,9.23,0.004332,0.85,0.003682,0.0,0.0,0.003682,25.0,0.05,6.0,0.05,0.0037,0.0,49.4253,0.0,444.7815
1168,2026-06-01 19:28:00,Heatwave,3,Maize,Clay,80.0,65.1075,65.0,-0.1075,0.7802,14.25,88.74,9.23,0.004332,1.2,0.005198,0.0,0.0,0.005198,5.39,0.010789,0.8631,0.0108,0.0052,0.0,65.108,0.0,651.0749
1169,2026-06-01 19:29:00,Heatwave,1,Tomato,Loam,100.0,58.9232,60.0,1.0768,0.7538,13.9,88.75,9.23,0.004384,1.15,0.005042,0.0,0.0,0.005042,11.72,0.023444,2.3444,0.0234,0.005,0.0,58.9258,0.0,412.4625
1169,2026-06-01 19:29:00,Heatwave,2,Wheat,Sandy,120.0,49.4253,55.0,5.5747,0.7482,14.07,88.75,9.23,0.004384,0.85,0.003726,0.0,0.0,0.003726,25.0,0.05,6.0,0.05,0.0037,0.0,49.4305,0.0,444.8278
1169,2026-06-01 19:29:00,Heatwave,3,Maize,Clay,80.0,65.108,65.0,-0.108,0.7802,14.25,88.75,9.23,0.004384,1.2,0.005261,0.0,0.0,0.005261,5.39,0.010789,0.8631,0.0108,0.0053,0.0,65.1086,0.0,651.0805
1170,2026-06-01 19:30:00,Heatwave,1,Tomato,Loam,100.0,58.9258,60.0,1.0742,0.7539,13.9,88.23,9.23,0.004472,1.15,0.005143,0.0,0.0,0.005143,11.71,0.02342,2.342,0.0234,0.0051,0.0,58.9285,0.0,412.4809
1170,2026-06-01 19:30:00,Heatwave,2,Wheat,Sandy,120.0,49.4305,55.0,5.5695,0.7483,14.07,88.23,9.23,0.004472,0.85,0.003801,0.0,0.0,0.003801,25.0,0.05,6.0,0.05,0.0038,0.0,49.4356,0.0,444.8741
1170,2026-06-01 19:30:00,Heatwave,3,Maize,Clay,80.0,65.1086,65.0,-0.1086,0.7802,14.25,88.23,9.23,0.004472,1.2,0.005366,0.0,0.0,0.005366,5.39,0.01079,0.8632,0.0108,0.0054,0.0,65.1091,0.0,651.086
1171,2026-06-01 19:31:00,Heatwave,1,Tomato,Loam,100.0,58.9285,60.0,1.0715,0.754,13.9,88.81,9.23,0.003683,1.15,0.004235,0.0,0.0,0.004235,11.7,0.023395,2.3395,0.0234,0.0042,0.0,58.9312,0.0,412.4992
1171,2026-06-01 19:31:00,Heatwave,2,Wheat,Sandy,120.0,49.4356,55.0,5.5644,0.7485,14.07,88.81,9.23,0.003683,0.85,0.003131,0.0,0.0,0.003131,25.0,0.05,6.0,0.05,0.0031,0.0,49.4408,0.0,444.9203
1171,2026-06-01 19:31:00,Heatwave,3,Maize,Clay,80.0,65.1091,65.0,-0.1091,0.7802,14.25,88.81,9.23,0.003683,1.2,0.00442,0.0,0.0,0.00442,5.39,0.01079,0.8632,0.0108,0.0044,0.0,65.1098,0.0,651.0914
1172,2026-06-01 19:32:00,Heatwave,1,Tomato,Loam,100.0,58.9312,60.0,1.0688,0.754,13.9,88.77,9.23,0.004507,1.15,0.005183,0.0,0.0,0.005183,11.68,0.023369,2.3369,0.0234,0.0052,0.0,58.9338,0.0,412.5184
1172,2026-06-01 19:32:00,Heatwave,2,Wheat,Sandy,120.0,49.4408,55.0,5.5592,0.7486,14.07,88.77,9.23,0.004507,0.85,0.003831,0.0,0.0,0.003831,25.0,0.05,6.0,0.05,0.0038,0.0,49.4459,0.0,444.9672
1172,2026-06-01 19:32:00,Heatwave,3,Maize,Clay,80.0,65.1098,65.0,-0.1098,0.7802,14.25,88.77,9.23,0.004507,1.2,0.005408,0.0,0.0,0.005408,5.4,0.01079,0.8632,0.0108,0.0054,0.0,65.1103,0.0,651.0978
1173,2026-06-01 19:33:00,Heatwave,1,Tomato,Loam,100.0,58.9338,60.0,1.0662,0.7541,13.89,88.83,9.23,0.004369,1.15,0.005024,0.0,0.0,0.005024,11.67,0.023345,2.3345,0.0233,0.005,0.0,58.9364,0.0,412.5366
1173,2026-06-01 19:33:00,Heatwave,2,Wheat,Sandy,120.0,49.4459,55.0,5.5541,0.7487,14.08,88.83,9.23,0.004369,0.85,0.003714,0.0,0.0,0.003714,25.0,0.05,6.0,0.05,0.0037,0.0,49.4511,0.0,445.0134
1173,2026-06-01 19:33:00,Heatwave,3,Maize,Clay,80.0,65.1103,65.0,-0.1103,0.7802,14.25,88.83,9.23,0.004369,1.2,0.005243,0.0,0.0,0.005243,5.4,0.010791,0.8632,0.0108,0.0052,0.0,65.1109,0.0,651.1032
1174,2026-06-01 19:34:00,Heatwave,1,Tomato,Loam,100.0,58.9364,60.0,1.0636,0.7541,13.89,88.79,9.23,0.00482,1.15,0.005543,0.0,0.0,0.005543,11.66,0.023321,2.3321,0.0233,0.0055,0.0,58.939,0.0,412.5549
1174,2026-06-01 19:34:00,Heatwave,2,Wheat,Sandy,120.0,49.4511,55.0,5.5489,0.7488,14.08,88.79,9.23,0.00482,0.85,0.004097,0.0,0.0,0.004097,25.0,0.05,6.0,0.05,0.0041,0.0,49.4562,0.0,445.0597
1174,2026-06-01 19:34:00,Heatwave,3,Maize,Clay,80.0,65.1109,65.0,-0.1109,0.7802,14.25,88.79,9.23,0.00482,1.2,0.005784,0.0,0.0,0.005784,5.4,0.010791,0.8633,0.0108,0.0058,0.0,65.1114,0.0,651.1087
1175,2026-06-01 19:35:00,Heatwave,1,Tomato,Loam,100.0,58.939,60.0,1.061,0.7542,13.89,87.66,9.23,0.004615,1.15,0.005307,0.0,0.0,0.005307,11.65,0.023297,2.3297,0.0233,0.0053,0.0,58.9415,0.0,412.5727
1175,2026-06-01 19:35:00,Heatwave,2,Wheat,Sandy,120.0,49.4562,55.0,5.5438,0.749,14.08,87.66,9.23,0.004615,0.85,0.003923,0.0,0.0,0.003923,25.0,0.05,6.0,0.05,0.0039,0.0,49.4613,0.0,445.1056
1175,2026-06-01 19:35:00,Heatwave,3,Maize,Clay,80.0,65.1114,65.0,-0.1114,0.7803,14.25,87.66,9.23,0.004615,1.2,0.005538,0.0,0.0,0.005538,5.4,0.010791,0.8633,0.0108,0.0055,0.0,65.1119,0.0,651.1137
1176,2026-06-01 19:36:00,Heatwave,1,Tomato,Loam,100.0,58.9415,60.0,1.0585,0.7543,13.89,87.52,9.23,0.00428,1.15,0.004922,0.0,0.0,0.004922,11.64,0.023273,2.3273,0.0233,0.0049,0.0,58.9442,0.0,412.5907
1176,2026-06-01 19:36:00,Heatwave,2,Wheat,Sandy,120.0,49.4613,55.0,5.5387,0.7491,14.09,87.52,9.23,0.00428,0.85,0.003638,0.0,0.0,0.003638,25.0,0.05,6.0,0.05,0.0036,0.0,49.4665,0.0,445.1517
1176,2026-06-01 19:36:00,Heatwave,3,Maize,Clay,80.0,65.1119,65.0,-0.1119,0.7803,14.25,87.52,9.23,0.00428,1.2,0.005136,0.0,0.0,0.005136,5.4,0.010792,0.8633,0.0108,0.0051,0.0,65.1125,0.0,651.119
1177,2026-06-01 19:37:00,Heatwave,1,Tomato,Loam,100.0,58.9442,60.0,1.0558,0.7543,13.89,88.37,9.23,0.004714,1.15,0.005421,0.0,0.0,0.005421,11.62,0.023248,2.3248,0.0232,0.0054,0.0,58.9467,0.0,412.6091
1177,2026-06-01 19:37:00,Heatwave,2,Wheat,Sandy,120.0,49.4665,55.0,5.5335,0.7492,14.09,88.37,9.23,0.004714,0.85,0.004007,0.0,0.0,0.004007,25.0,0.05,6.0,0.05,0.004,0.0,49.4716,0.0,445.1981
1177,2026-06-01 19:37:00,Heatwave,3,Maize,Clay,80.0,65.1125,65.0,-0.1125,0.7803,14.25,88.37,9.23,0.004714,1.2,0.005657,0.0,0.0,0.005657,5.4,0.010792,0.8633,0.0108,0.0057,0.0,65.113,0.0,651.1247
1178,2026-06-01 19:38:00,Heatwave,1,Tomato,Loam,100.0,58.9467,60.0,1.0533,0.7544,13.88,88.58,9.23,0.004768,1.15,0.005483,0.0,0.0,0.005483,11.61,0.023224,2.3224,0.0232,0.0055,0.0,58.9492,0.0,412.6269
1178,2026-06-01 19:38:00,Heatwave,2,Wheat,Sandy,120.0,49.4716,55.0,5.5284,0.7493,14.09,88.58,9.23,0.004768,0.85,0.004053,0.0,0.0,0.004053,25.0,0.05,6.0,0.05,0.0041,0.0,49.4767,0.0,445.2441
1178,2026-06-01 19:38:00,Heatwave,3,Maize,Clay,80.0,65.113,65.0,-0.113,0.7803,14.25,88.58,9.23,0.004768,1.2,0.005722,0.0,0.0,0.005722,5.4,0.010792,0.8634,0.0108,0.0057,0.0,65.1135,0.0,651.1298
1179,2026-06-01 19:39:00,Heatwave,1,Tomato,Loam,100.0,58.9492,60.0,1.0508,0.7544,13.88,88.82,9.23,0.004232,1.15,0.004867,0.0,0.0,0.004867,11.6,0.023201,2.3201,0.0232,0.0049,0.0,58.9518,0.0,412.6446
1179,2026-06-01 19:39:00,Heatwave,2,Wheat,Sandy,120.0,49.4767,55.0,5.5233,0.7494,14.09,88.82,9.23,0.004232,0.85,0.003597,0.0,0.0,0.003597,25.0,0.05,6.0,0.05,0.0036,0.0,49.4818,0.0,445.29
1179,2026-06-01 19:39:00,Heatwave,3,Maize,Clay,80.0,65.1135,65.0,-0.1135,0.7803,14.25,88.82,9.23,0.004232,1.2,0.005078,0.0,0.0,0.005078,5.4,0.010792,0.8634,0.0108,0.0051,0.0,65.1141,0.0,651.1349
1180,2026-06-01 19:40:00,Heatwave,1,Tomato,Loam,100.0,58.9518,60.0,1.0482,0.7545,13.88,87.23,9.23,0.004253,1.15,0.004891,0.0,0.0,0.004891,11.59,0.023177,2.3177,0.0232,0.0049,0.0,58.9545,0.0,412.6629
1180,2026-06-01 19:40:00,Heatwave,2,Wheat,Sandy,120.0,49.4818,55.0,5.5182,0.7496,14.1,87.23,9.23,0.004253,0.85,0.003615,0.0,0.0,0.003615,25.0,0.05,6.0,0.05,0.0036,0.0,49.487,0.0,445.3364
1180,2026-06-01 19:40:00,Heatwave,3,Maize,Clay,80.0,65.1141,65.0,-0.1141,0.7803,14.25,87.23,9.23,0.004253,1.2,0.005104,0.0,0.0,0.005104,5.4,0.010793,0.8634,0.0108,0.0051,0.0,65.1146,0.0,651.1406
1181,2026-06-01 19:41:00,Heatwave,1,Tomato,Loam,100.0,58.9545,60.0,1.0455,0.7545,13.88,87.75,9.23,0.003647,1.15,0.004194,0.0,0.0,0.004194,11.58,0.023151,2.3151,0.0232,0.0042,0.0,58.9572,0.0,412.6812
1181,2026-06-01 19:41:00,Heatwave,2,Wheat,Sandy,120.0,49.487,55.0,5.513,0.7497,14.1,87.75,9.23,0.003647,0.85,0.0031,0.0,0.0,0.0031,25.0,0.05,6.0,0.05,0.0031,0.0,49.4922,0.0,445.3828
1181,2026-06-01 19:41:00,Heatwave,3,Maize,Clay,80.0,65.1146,65.0,-0.1146,0.7803,14.25,87.75,9.23,0.003647,1.2,0.004376,0.0,0.0,0.004376,5.4,0.010793,0.8635,0.0108,0.0044,0.0,65.1153,0.0,651.1463
1182,2026-06-01 19:42:00,Heatwave,1,Tomato,Loam,100.0,58.9572,60.0,1.0428,0.7546,13.88,88.49,9.23,0.004061,1.15,0.00467,0.0,0.0,0.00467,11.56,0.023126,2.3126,0.0231,0.0047,0.0,58.9598,0.0,412.7002
1182,2026-06-01 19:42:00,Heatwave,2,Wheat,Sandy,120.0,49.4922,55.0,5.5078,0.7498,14.1,88.49,9.23,0.004061,0.85,0.003452,0.0,0.0,0.003452,25.0,0.05,6.0,0.05,0.0035,0.0,49.4974,0.0,445.4297
1182,2026-06-01 19:42:00,Heatwave,3,Maize,Clay,80.0,65.1153,65.0,-0.1153,0.7803,14.25,88.49,9.23,0.004061,1.2,0.004873,0.0,0.0,0.004873,5.4,0.010794,0.8635,0.0108,0.0049,0.0,65.1159,0.0,651.1527
1183,2026-06-01 19:43:00,Heatwave,1,Tomato,Loam,100.0,58.9598,60.0,1.0402,0.7547,13.87,88.86,9.23,0.004215,1.15,0.004847,0.0,0.0,0.004847,11.55,0.023101,2.3101,0.0231,0.0048,0.0,58.9624,0.0,412.7187
1183,2026-06-01 19:43:00,Heatwave,2,Wheat,Sandy,120.0,49.4974,55.0,5.5026,0.7499,14.1,88.86,9.23,0.004215,0.85,0.003583,0.0,0.0,0.003583,25.0,0.05,6.0,0.05,0.0036,0.0,49.5025,0.0,445.4762
1183,2026-06-01 19:43:00,Heatwave,3,Maize,Clay,80.0,65.1159,65.0,-0.1159,0.7804,14.25,88.86,9.23,0.004215,1.2,0.005058,0.0,0.0,0.005058,5.4,0.010794,0.8635,0.0108,0.0051,0.0,65.1164,0.0,651.1586
1184,2026-06-01 19:44:00,Heatwave,1,Tomato,Loam,100.0,58.9624,60.0,1.0376,0.7547,13.87,87.66,9.23,0.004448,1.15,0.005115,0.0,0.0,0.005115,11.54,0.023077,2.3077,0.0231,0.0051,0.0,58.965,0.0,412.737
1184,2026-06-01 19:44:00,Heatwave,2,Wheat,Sandy,120.0,49.5025,55.0,5.4975,0.7501,14.11,87.66,9.23,0.004448,0.85,0.003781,0.0,0.0,0.003781,25.0,0.05,6.0,0.05,0.0038,0.0,49.5076,0.0,445.5226
1184,2026-06-01 19:44:00,Heatwave,3,Maize,Clay,80.0,65.1164,65.0,-0.1164,0.7804,14.26,87.66,9.23,0.004448,1.2,0.005338,0.0,0.0,0.005338,5.4,0.010794,0.8635,0.0108,0.0053,0.0,65.117,0.0,651.1643
1185,2026-06-01 19:45:00,Heatwave,1,Tomato,Loam,100.0,58.965,60.0,1.035,0.7548,13.87,86.16,9.23,0.004023,1.15,0.004626,0.0,0.0,0.004626,11.53,0.023052,2.3052,0.0231,0.0046,0.0,58.9676,0.0,412.755
1185,2026-06-01 19:45:00,Heatwave,2,Wheat,Sandy,120.0,49.5076,55.0,5.4924,0.7502,14.11,86.16,9.23,0.004023,0.85,0.00342,0.0,0.0,0.00342,25.0,0.05,6.0,0.05,0.0034,0.0,49.5128,0.0,445.5688
1185,2026-06-01 19:45:00,Heatwave,3,Maize,Clay,80.0,65.117,65.0,-0.117,0.7804,14.26,86.16,9.23,0.004023,1.2,0.004828,0.0,0.0,0.004828,5.4,0.010795,0.8636,0.0108,0.0048,0.0,65.1176,0.0,651.1698
1186,2026-06-01 19:46:00,Heatwave,1,Tomato,Loam,100.0,58.9676,60.0,1.0324,0.7548,13.87,88.4,9.23,0.004236,1.15,0.004871,0.0,0.0,0.004871,11.51,0.023028,2.3028,0.023,0.0049,0.0,58.9702,0.0,412.7734
1186,2026-06-01 19:46:00,Heatwave,2,Wheat,Sandy,120.0,49.5128,55.0,5.4872,0.7503,14.11,88.4,9.23,0.004236,0.85,0.003601,0.0,0.0,0.003601,25.0,0.05,6.0,0.05,0.0036,0.0,49.518,0.0,445.6154
1186,2026-06-01 19:46:00,Heatwave,3,Maize,Clay,80.0,65.1176,65.0,-0.1176,0.7804,14.26,88.4,9.23,0.004236,1.2,0.005083,0.0,0.0,0.005083,5.4,0.010795,0.8636,0.0108,0.0051,0.0,65.1182,0.0,651.1758
1187,2026-06-01 19:47:00,Heatwave,1,Tomato,Loam,100.0,58.9702,60.0,1.0298,0.7549,13.87,87.78,9.23,0.003958,1.15,0.004552,0.0,0.0,0.004552,11.5,0.023003,2.3003,0.023,0.0046,0.0,58.9729,0.0,412.7916
1187,2026-06-01 19:47:00,Heatwave,2,Wheat,Sandy,120.0,49.518,55.0,5.482,0.7504,14.12,87.78,9.23,0.003958,0.85,0.003364,0.0,0.0,0.003364,25.0,0.05,6.0,0.05,0.0034,0.0,49.5232,0.0,445.6618
1187,2026-06-01 19:47:00,Heatwave,3,Maize,Clay,80.0,65.1182,65.0,-0.1182,0.7804,14.26,87.78,9.23,0.003958,1.2,0.00475,0.0,0.0,0.00475,5.4,0.010795,0.8636,0.0108,0.0047,0.0,65.1188,0.0,651.1815
1188,2026-06-01 19:48:00,Heatwave,1,Tomato,Loam,100.0,58.9729,60.0,1.0271,0.755,13.86,87.84,9.23,0.004461,1.15,0.00513,0.0,0.0,0.00513,11.49,0.022978,2.2978,0.023,0.0051,0.0,58.9754,0.0,412.8101
1188,2026-06-01 19:48:00,Heatwave,2,Wheat,Sandy,120.0,49.5232,55.0,5.4768,0.7506,14.12,87.84,9.23,0.004461,0.85,0.003792,0.0,0.0,0.003792,25.0,0.05,6.0,0.05,0.0038,0.0,49.5283,0.0,445.7084
1188,2026-06-01 19:48:00,Heatwave,3,Maize,Clay,80.0,65.1188,65.0,-0.1188,0.7804,14.26,87.84,9.23,0.004461,1.2,0.005353,0.0,0.0,0.005353,5.4,0.010796,0.8637,0.0108,0.0054,0.0,65.1193,0.0,651.1875
1189,2026-06-01 19:49:00,Heatwave,1,Tomato,Loam,100.0,58.9754,60.0,1.0246,0.755,13.86,88.97,9.23,0.004567,1.15,0.005252,0.0,0.0,0.005252,11.48,0.022954,2.2954,0.023,0.0053,0.0,58.9779,0.0,412.8279
1189,2026-06-01 19:49:00,Heatwave,2,Wheat,Sandy,120.0,49.5283,55.0,5.4717,0.7507,14.12,88.97,9.23,0.004567,0.85,0.003882,0.0,0.0,0.003882,25.0,0.05,6.0,0.05,0.0039,0.0,49.5334,0.0,445.7546
1189,2026-06-01 19:49:00,Heatwave,3,Maize,Clay,80.0,65.1193,65.0,-0.1193,0.7804,14.26,88.97,9.23,0.004567,1.2,0.00548,0.0,0.0,0.00548,5.4,0.010796,0.8637,0.0108,0.0055,0.0,65.1198,0.0,651.1929
1190,2026-06-01 19:50:00,Heatwave,1,Tomato,Loam,100.0,58.9779,60.0,1.0221,0.7551,13.86,88.42,9.23,0.004543,1.15,0.005224,0.0,0.0,0.005224,11.47,0.022931,2.2931,0.0229,0.0052,0.0,58.9805,0.0,412.8456
1190,2026-06-01 19:50:00,Heatwave,2,Wheat,Sandy,120.0,49.5334,55.0,5.4666,0.7508,14.12,88.42,9.23,0.004543,0.85,0.003862,0.0,0.0,0.003862,25.0,0.05,6.0,0.05,0.0039,0.0,49.5385,0.0,445.8007
1190,2026-06-01 19:50:00,Heatwave,3,Maize,Clay,80.0,65.1198,65.0,-0.1198,0.7804,14.26,88.42,9.23,0.004543,1.2,0.005452,0.0,0.0,0.005452,5.4,0.010796,0.8637,0.0108,0.0055,0.0,65.1204,0.0,651.1982
1191,2026-06-01 19:51:00,Heatwave,1,Tomato,Loam,100.0,58.9805,60.0,1.0195,0.7551,13.86,87.72,9.23,0.004365,1.15,0.00502,0.0,0.0,0.00502,11.45,0.022906,2.2906,0.0229,0.005,0.0,58.983,0.0,412.8633
1191,2026-06-01 19:51:00,Heatwave,2,Wheat,Sandy,120.0,49.5385,55.0,5.4615,0.7509,14.13,87.72,9.23,0.004365,0.85,0.00371,0.0,0.0,0.00371,25.0,0.05,6.0,0.05,0.0037,0.0,49.5437,0.0,445.8468
